cp,municipio,estado,estado_clave,lat,lng
53279,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53280,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53283,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53290,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53296,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53297,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53298,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53300,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53309,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53310,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53320,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53329,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53330,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53338,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53339,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53340,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53348,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53350,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53370,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53378,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53390,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53398,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53400,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53410,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53420,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53425,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53426,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53427,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53428,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53430,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53440,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53450,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53458,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53459,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53460,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53470,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53489,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53490,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53500,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53519,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53520,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53529,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53530,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53533,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53550,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53560,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53569,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53570,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53580,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53598,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53640,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53650,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53653,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53654,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53655,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53658,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53659,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53660,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53664,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53670,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53680,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53687,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53688,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53689,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53690,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53694,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53695,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53696,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53697,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53698,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53700,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53708,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53710,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53713,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53714,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53716,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53717,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53718,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53719,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53730,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53760,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53770,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53780,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53787,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53788,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53790,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53798,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53799,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53800,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53809,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53810,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53819,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53820,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53830,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53839,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53840,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53900,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53909,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53910,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53930,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53940,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53950,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53960,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
53970,"Naucalpan de Juárez","México",MEX,19.2826,-99.6558
54000,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54009,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54010,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54015,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54016,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54017,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54020,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54021,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54022,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54023,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54025,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54026,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54028,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54030,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54033,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54037,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54038,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54040,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54049,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54050,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54054,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54055,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54057,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54059,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54060,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54063,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54067,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54068,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54069,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54070,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54073,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54075,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54076,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54080,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54088,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54090,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54092,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54093,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54094,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54098,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54100,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54108,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54109,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54110,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54118,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54119,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54120,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54124,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54126,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54127,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54128,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54130,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54134,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54135,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54136,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54140,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54142,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54143,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54145,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54146,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54147,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54149,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54150,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54152,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54158,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54160,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54162,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54168,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54170,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54172,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54173,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54180,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54187,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54189,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54190,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54193,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54195,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54196,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54197,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54198,"Tlalnepantla de Baz","México",MEX,19.2826,-99.6558
54200,"Polotitlán","México",MEX,19.2826,-99.6558
54203,"Polotitlán","México",MEX,19.2826,-99.6558
54204,"Polotitlán","México",MEX,19.2826,-99.6558
54220,"Polotitlán","México",MEX,19.2826,-99.6558
54223,"Polotitlán","México",MEX,19.2826,-99.6558
54224,"Polotitlán","México",MEX,19.2826,-99.6558
54225,"Polotitlán","México",MEX,19.2826,-99.6558
54226,"Polotitlán","México",MEX,19.2826,-99.6558
54227,"Polotitlán","México",MEX,19.2826,-99.6558
54233,"Polotitlán","México",MEX,19.2826,-99.6558
54234,"Polotitlán","México",MEX,19.2826,-99.6558
54235,"Polotitlán","México",MEX,19.2826,-99.6558
54236,"Polotitlán","México",MEX,19.2826,-99.6558
54237,"Polotitlán","México",MEX,19.2826,-99.6558
54239,"Polotitlán","México",MEX,19.2826,-99.6558
54240,"Jilotepec","México",MEX,19.2826,-99.6558
54246,"Jilotepec","México",MEX,19.2826,-99.6558
54250,"Jilotepec","México",MEX,19.2826,-99.6558
54253,"Jilotepec","México",MEX,19.2826,-99.6558
54254,"Jilotepec","México",MEX,19.2826,-99.6558
54255,"Jilotepec","México",MEX,19.2826,-99.6558
54256,"Jilotepec","México",MEX,19.2826,-99.6558
54257,"Jilotepec","México",MEX,19.2826,-99.6558
54260,"Jilotepec","México",MEX,19.2826,-99.6558
54263,"Jilotepec","México",MEX,19.2826,-99.6558
54264,"Jilotepec","México",MEX,19.2826,-99.6558
54265,"Jilotepec","México",MEX,19.2826,-99.6558
54270,"Jilotepec","México",MEX,19.2826,-99.6558
54273,"Jilotepec","México",MEX,19.2826,-99.6558
54274,"Jilotepec","México",MEX,19.2826,-99.6558
54275,"Jilotepec","México",MEX,19.2826,-99.6558
54276,"Jilotepec","México",MEX,19.2826,-99.6558
54280,"Soyaniquilpan de Juárez","México",MEX,19.2826,-99.6558
54283,"Soyaniquilpan de Juárez","México",MEX,19.2826,-99.6558
54284,"Soyaniquilpan de Juárez","México",MEX,19.2826,-99.6558
54285,"Soyaniquilpan de Juárez","México",MEX,19.2826,-99.6558
54290,"Soyaniquilpan de Juárez","México",MEX,19.2826,-99.6558
54293,"Soyaniquilpan de Juárez","México",MEX,19.2826,-99.6558
54294,"Soyaniquilpan de Juárez","México",MEX,19.2826,-99.6558
54295,"Soyaniquilpan de Juárez","México",MEX,19.2826,-99.6558
54296,"Soyaniquilpan de Juárez","México",MEX,19.2826,-99.6558
54297,"Soyaniquilpan de Juárez","México",MEX,19.2826,-99.6558
54300,"Villa del Carbón","México",MEX,19.2826,-99.6558
54310,"Villa del Carbón","México",MEX,19.2826,-99.6558
54313,"Villa del Carbón","México",MEX,19.2826,-99.6558
54314,"Villa del Carbón","México",MEX,19.2826,-99.6558
54315,"Villa del Carbón","México",MEX,19.2826,-99.6558
54320,"Villa del Carbón","México",MEX,19.2826,-99.6558
54324,"Villa del Carbón","México",MEX,19.2826,-99.6558
54325,"Villa del Carbón","México",MEX,19.2826,-99.6558
54326,"Villa del Carbón","México",MEX,19.2826,-99.6558
54327,"Villa del Carbón","México",MEX,19.2826,-99.6558
54330,"Villa del Carbón","México",MEX,19.2826,-99.6558
54333,"Villa del Carbón","México",MEX,19.2826,-99.6558
54334,"Villa del Carbón","México",MEX,19.2826,-99.6558
54335,"Villa del Carbón","México",MEX,19.2826,-99.6558
54336,"Villa del Carbón","México",MEX,19.2826,-99.6558
54337,"Villa del Carbón","México",MEX,19.2826,-99.6558
54340,"Villa del Carbón","México",MEX,19.2826,-99.6558
54343,"Villa del Carbón","México",MEX,19.2826,-99.6558
54345,"Villa del Carbón","México",MEX,19.2826,-99.6558
54346,"Villa del Carbón","México",MEX,19.2826,-99.6558
54350,"Chapa de Mota","México",MEX,19.2826,-99.6558
54360,"Chapa de Mota","México",MEX,19.2826,-99.6558
54363,"Chapa de Mota","México",MEX,19.2826,-99.6558
54364,"Chapa de Mota","México",MEX,19.2826,-99.6558
54365,"Chapa de Mota","México",MEX,19.2826,-99.6558
54366,"Chapa de Mota","México",MEX,19.2826,-99.6558
54367,"Chapa de Mota","México",MEX,19.2826,-99.6558
54373,"Chapa de Mota","México",MEX,19.2826,-99.6558
54374,"Chapa de Mota","México",MEX,19.2826,-99.6558
54375,"Chapa de Mota","México",MEX,19.2826,-99.6558
54380,"Chapa de Mota","México",MEX,19.2826,-99.6558
54383,"Chapa de Mota","México",MEX,19.2826,-99.6558
54384,"Chapa de Mota","México",MEX,19.2826,-99.6558
54385,"Chapa de Mota","México",MEX,19.2826,-99.6558
54386,"Chapa de Mota","México",MEX,19.2826,-99.6558
54387,"Chapa de Mota","México",MEX,19.2826,-99.6558
54400,"Nicolás Romero","México",MEX,19.2826,-99.6558
54402,"Nicolás Romero","México",MEX,19.2826,-99.6558
54405,"Nicolás Romero","México",MEX,19.2826,-99.6558
54407,"Nicolás Romero","México",MEX,19.2826,-99.6558
54408,"Nicolás Romero","México",MEX,19.2826,-99.6558
54409,"Nicolás Romero","México",MEX,19.2826,-99.6558
54410,"Nicolás Romero","México",MEX,19.2826,-99.6558
54413,"Nicolás Romero","México",MEX,19.2826,-99.6558
54414,"Nicolás Romero","México",MEX,19.2826,-99.6558
54416,"Nicolás Romero","México",MEX,19.2826,-99.6558
54417,"Nicolás Romero","México",MEX,19.2826,-99.6558
54420,"Nicolás Romero","México",MEX,19.2826,-99.6558
54424,"Nicolás Romero","México",MEX,19.2826,-99.6558
54425,"Nicolás Romero","México",MEX,19.2826,-99.6558
54426,"Nicolás Romero","México",MEX,19.2826,-99.6558
54430,"Nicolás Romero","México",MEX,19.2826,-99.6558
54434,"Nicolás Romero","México",MEX,19.2826,-99.6558
54435,"Nicolás Romero","México",MEX,19.2826,-99.6558
54439,"Nicolás Romero","México",MEX,19.2826,-99.6558
54440,"Nicolás Romero","México",MEX,19.2826,-99.6558
54448,"Nicolás Romero","México",MEX,19.2826,-99.6558
54449,"Nicolás Romero","México",MEX,19.2826,-99.6558
54455,"Nicolás Romero","México",MEX,19.2826,-99.6558
54457,"Nicolás Romero","México",MEX,19.2826,-99.6558
54459,"Nicolás Romero","México",MEX,19.2826,-99.6558
54460,"Nicolás Romero","México",MEX,19.2826,-99.6558
54463,"Nicolás Romero","México",MEX,19.2826,-99.6558
54464,"Nicolás Romero","México",MEX,19.2826,-99.6558
54466,"Nicolás Romero","México",MEX,19.2826,-99.6558
54467,"Nicolás Romero","México",MEX,19.2826,-99.6558
54469,"Nicolás Romero","México",MEX,19.2826,-99.6558
54470,"Nicolás Romero","México",MEX,19.2826,-99.6558
54473,"Nicolás Romero","México",MEX,19.2826,-99.6558
54474,"Nicolás Romero","México",MEX,19.2826,-99.6558
54475,"Nicolás Romero","México",MEX,19.2826,-99.6558
54476,"Nicolás Romero","México",MEX,19.2826,-99.6558
54477,"Nicolás Romero","México",MEX,19.2826,-99.6558
54480,"Isidro Fabela","México",MEX,19.2826,-99.6558
54483,"Isidro Fabela","México",MEX,19.2826,-99.6558
54484,"Isidro Fabela","México",MEX,19.2826,-99.6558
54485,"Isidro Fabela","México",MEX,19.2826,-99.6558
54486,"Isidro Fabela","México",MEX,19.2826,-99.6558
54490,"Isidro Fabela","México",MEX,19.2826,-99.6558
54493,"Isidro Fabela","México",MEX,19.2826,-99.6558
54494,"Isidro Fabela","México",MEX,19.2826,-99.6558
54495,"Isidro Fabela","México",MEX,19.2826,-99.6558
54539,"Nicolás Romero","México",MEX,19.2826,-99.6558
54570,"Jilotzingo","México",MEX,19.2826,-99.6558
54571,"Jilotzingo","México",MEX,19.2826,-99.6558
54573,"Jilotzingo","México",MEX,19.2826,-99.6558
54574,"Jilotzingo","México",MEX,19.2826,-99.6558
54575,"Jilotzingo","México",MEX,19.2826,-99.6558
54600,"Tepotzotlán","México",MEX,19.2826,-99.6558
54602,"Tepotzotlán","México",MEX,19.2826,-99.6558
54603,"Tepotzotlán","México",MEX,19.2826,-99.6558
54604,"Tepotzotlán","México",MEX,19.2826,-99.6558
54605,"Tepotzotlán","México",MEX,19.2826,-99.6558
54607,"Tepotzotlán","México",MEX,19.2826,-99.6558
54608,"Tepotzotlán","México",MEX,19.2826,-99.6558
54610,"Tepotzotlán","México",MEX,19.2826,-99.6558
54614,"Tepotzotlán","México",MEX,19.2826,-99.6558
54616,"Tepotzotlán","México",MEX,19.2826,-99.6558
54640,"Tepotzotlán","México",MEX,19.2826,-99.6558
54645,"Tepotzotlán","México",MEX,19.2826,-99.6558
54650,"Tepotzotlán","México",MEX,19.2826,-99.6558
54655,"Tepotzotlán","México",MEX,19.2826,-99.6558
54656,"Tepotzotlán","México",MEX,19.2826,-99.6558
54657,"Tepotzotlán","México",MEX,19.2826,-99.6558
54658,"Tepotzotlán","México",MEX,19.2826,-99.6558
54660,"Coyotepec","México",MEX,19.2826,-99.6558
54665,"Coyotepec","México",MEX,19.2826,-99.6558
54666,"Coyotepec","México",MEX,19.2826,-99.6558
54667,"Coyotepec","México",MEX,19.2826,-99.6558
54668,"Coyotepec","México",MEX,19.2826,-99.6558
54680,"Huehuetoca","México",MEX,19.2826,-99.6558
54683,"Huehuetoca","México",MEX,19.2826,-99.6558
54684,"Huehuetoca","México",MEX,19.2826,-99.6558
54685,"Huehuetoca","México",MEX,19.2826,-99.6558
54687,"Huehuetoca","México",MEX,19.2826,-99.6558
54690,"Huehuetoca","México",MEX,19.2826,-99.6558
54693,"Huehuetoca","México",MEX,19.2826,-99.6558
54694,"Huehuetoca","México",MEX,19.2826,-99.6558
54695,"Huehuetoca","México",MEX,19.2826,-99.6558
54696,"Huehuetoca","México",MEX,19.2826,-99.6558
54697,"Huehuetoca","México",MEX,19.2826,-99.6558
54700,"Cuautitlán Izcalli","México",MEX,19.2826,-99.6558
54710,"Cuautitlán Izcalli","México",MEX,19.2826,-99.6558
54712,"Cuautitlán Izcalli","México",MEX,19.2826,-99.6558
54713,"Cuautitlán Izcalli","México",MEX,19.2826,-99.6558
54714,"Cuautitlán Izcalli","México",MEX,19.2826,-99.6558
54715,"Cuautitlán Izcalli","México",MEX,19.2826,-99.6558
54716,"Cuautitlán Izcalli","México",MEX,19.2826,-99.6558
